customer_id,first_name,last_name,gender,age,signup_date,loyalty_program,email,city,state,country
C135,Samuel,Wilson,Male,28,20-12-2024,FALSE,matthewwalker@white.org,East Jason,New Hampshire,USA
C136,Karen,Foster,Male,45,23-09-2020,FALSE,gadams@hotmail.com,Leeland,South Carolina,USA
C137,Natalie,Hall,Male,65,15-12-2023,TRUE,ddavis@cowan.biz,New Karen,Kansas,USA
C138,Erica,Turner,Male,72,04-05-2025,FALSE,henrycombs@pena-hart.info,Calebhaven,Montana,USA
C139,Nicole,Martinez,Male,75,07-10-2024,TRUE,perkinsbenjamin@green-velasquez.com,Lake Adriana,New Jersey,USA
C140,Colleen,Robinson,Male,52,03-05-2023,FALSE,karladavidson@allen.net,Martinmouth,New Mexico,USA
C141,Deanna,Walton,Male,34,24-07-2020,FALSE,garnerrenee@macdonald.com,Lake Timothy,Illinois,USA
C142,Calvin,Cantu,Male,67,17-07-2022,TRUE,cindyobrien@hotmail.com,Port Andrewstad,North Dakota,USA
C143,Joshua,Johns,Male,58,03-11-2020,FALSE,michael60@hotmail.com,East Andrew,Wyoming,USA
C144,Haley,Holland,Male,61,30-06-2022,TRUE,xkane@hotmail.com,Georgeshire,Oklahoma,USA
C145,Laura,Scott,Male,72,12-02-2023,TRUE,petersbrenda@yahoo.com,Onealbury,North Carolina,USA
C146,Tiffany,Holland,Female,79,29-08-2021,FALSE,matthewwagner@moore.info,Lake Donna,Montana,USA
C147,Madison,Cantrell,Male,35,25-09-2022,TRUE,tim61@wilkerson-brown.com,Lorichester,Alabama,USA
C148,Matthew,Jones,Female,68,19-02-2025,TRUE,josephcamacho@yahoo.com,Mariaville,Kentucky,USA
C149,Margaret,Johnson,Male,68,25-01-2025,TRUE,ndavis@hotmail.com,Aliciaview,Connecticut,USA
C150,Lindsey,Brooks,Female,46,23-12-2022,FALSE,obenson@lopez.info,North Michael,Illinois,USA
C151,Steven,Roberts,Male,24,14-02-2025,TRUE,ctanner@yahoo.com,Laceyfort,New York,USA
C152,Bradley,Mcneil,Female,28,27-06-2022,TRUE,criggs@gmail.com,Andrewville,Kentucky,USA
C153,Keith,Murphy,Male,25,08-06-2024,FALSE,codyzuniga@ramirez.org,Angelastad,Wyoming,USA
C154,Teresa,Wright,Male,25,12-09-2024,FALSE,markthompson@blake.com,Valdezburgh,Oklahoma,USA
C155,Erika,Thomas,Female,29,30-07-2024,TRUE,porterandrew@mcdaniel-ayala.com,West Deborahview,New Hampshire,USA
C156,Brittney,Bowman,Female,20,16-05-2025,TRUE,alexsweeney@yahoo.com,Suttonshire,Indiana,USA
C157,Sandra,Wright,Female,52,18-01-2024,TRUE,hcross@bailey-foster.net,Lopezview,Vermont,USA
C158,Ashley,Hall,Female,69,16-01-2024,TRUE,simmonscrystal@mcguire.info,Port Kathleentown,West Virginia,USA
C159,Teresa,Massey,Female,36,21-07-2024,TRUE,brittany92@white.com,East Loriside,Iowa,USA
C160,David,Alexander,Female,50,04-08-2020,FALSE,diane63@maldonado.com,West Stephen,Texas,USA
C161,Patricia,Sharp,Female,19,13-09-2023,TRUE,qtucker@gmail.com,Hansenburgh,Nebraska,USA
C162,Melissa,Luna,Male,28,31-10-2024,TRUE,stephanie37@yahoo.com,Smithborough,West Virginia,USA
C163,Maria,Beck,Male,23,16-12-2021,TRUE,perezmelanie@peck-pierce.com,South Jamestown,Arizona,USA
C164,Stacy,Stevens,Male,77,11-04-2024,FALSE,jamesjohnson@garcia.biz,Woodstown,Alabama,USA
C165,Ana,Barker,Female,66,02-09-2023,TRUE,matthewrowe@yahoo.com,East Christopherfort,Connecticut,USA
C166,Elizabeth,Welch,Male,18,28-03-2022,FALSE,barbara23@gomez.com,Cookchester,New York,USA
C167,Steven,Thornton,Male,44,24-03-2021,TRUE,robertcollier@ramos.com,Lake Shawnton,Maryland,USA
C168,Jamie,Miller,Male,21,15-04-2025,TRUE,joannsnyder@gmail.com,Port Williamfort,Iowa,USA
C169,Juan,Watson,Female,50,27-02-2022,TRUE,williamsmelissa@yahoo.com,East Cynthia,California,USA
C170,Sandra,Barron,Female,25,25-12-2021,TRUE,victoriawallace@hotmail.com,Lake Diana,Pennsylvania,USA
C171,Gina,Hines,Female,20,22-11-2023,TRUE,willie39@king.com,Mcdonaldburgh,Kansas,USA
C172,Benjamin,Conley,Male,19,27-07-2023,TRUE,laura23@cardenas-bryant.com,Deannashire,Illinois,USA
C173,Danielle,Acosta,Male,26,30-05-2024,TRUE,uhampton@howard-moore.com,Jackbury,Massachusetts,USA
C174,Hailey,Soto,Female,48,12-11-2021,FALSE,cochranrandy@johnson.net,North Alexander,South Carolina,USA
C175,Ashlee,Hawkins,Female,66,22-07-2021,TRUE,bhall@gmail.com,Saratown,Mississippi,USA
C176,Jeffery,Durham,Female,68,02-11-2021,FALSE,robertsscott@hotmail.com,North Catherineton,North Dakota,USA
C177,Victor,Mcgrath,Male,30,11-07-2023,TRUE,samantha22@hunt.info,Ballstad,Florida,USA
C178,Cynthia,Stanley,Male,36,01-01-2022,TRUE,christophernelson@hansen.com,Jenniferberg,New Hampshire,USA
C179,Danielle,Stephenson,Female,23,30-09-2023,TRUE,cody14@garcia-chapman.com,Port Anthony,Colorado,USA
C180,Jacqueline,Cabrera,Female,44,01-11-2022,TRUE,taylorsmith@gmail.com,West Michaelside,Georgia,USA
C181,Brent,Tucker,Female,36,27-11-2023,TRUE,andersonelizabeth@garcia.biz,Emilyton,Florida,USA
C182,Kristin,Walls,Female,24,29-01-2025,TRUE,sanchezjames@duran.com,New Samuelland,New York,USA
C183,Thomas,Robertson,Female,23,23-10-2021,TRUE,perry91@gmail.com,West Christopherborough,Maryland,USA
C184,Sarah,Fox,Male,70,26-03-2023,TRUE,williamreid@levy-pierce.org,Hughesview,Delaware,USA
C185,Jason,Nolan,Female,48,15-01-2025,TRUE,markburns@edwards-rios.com,New Debraburgh,Minnesota,USA
C186,John,Jensen,Female,54,28-05-2021,FALSE,jasonhouse@harvey.com,Port Glenn,North Dakota,USA
C187,Anne,Lewis,Female,79,12-04-2021,FALSE,carrie62@mendoza.com,Alanberg,Mississippi,USA
C188,Cindy,Herman,Male,60,09-05-2023,FALSE,snavarro@yahoo.com,Stevensonborough,North Carolina,USA
C189,Eric,Larson,Male,36,03-03-2022,FALSE,millskiara@yahoo.com,East Aaron,Michigan,USA
C190,Kyle,Parker,Male,31,15-12-2021,TRUE,katie79@gmail.com,West Robertchester,Vermont,USA
C191,Eric,Moore,Female,59,31-10-2024,TRUE,jesseweiss@yahoo.com,Lunaview,Wisconsin,USA
C192,Cynthia,Lewis,Male,52,30-09-2021,FALSE,jessica22@meyer.com,North Reginaldmouth,Nebraska,USA
C193,Brandi,Clark,Male,24,06-10-2022,TRUE,ythomas@houston.com,Port Rhondastad,Nevada,USA
C194,James,Miller,Female,28,11-08-2022,TRUE,stephenwalsh@gmail.com,West Christianmouth,Virginia,USA
C195,Stephanie,Goodwin,Male,25,15-05-2024,TRUE,kgonzalez@caldwell.com,New Kevin,Alaska,USA
C196,Kenneth,Sosa,Male,25,21-06-2023,TRUE,heathercurry@gmail.com,Jamesville,Idaho,USA
C197,Michael,Avery,Male,29,14-09-2021,TRUE,dsmith@hotmail.com,West Desireefort,South Carolina,USA
C198,Alyssa,Smith,Male,20,30-10-2023,FALSE,debbiejones@moore-jones.com,Andersonfurt,Nevada,USA
C199,Danny,Novak,Male,52,29-05-2021,TRUE,wagnerjohn@hotmail.com,Ingramfurt,Rhode Island,USA
C200,Sandra,Davidson,Male,69,31-08-2021,TRUE,tamarabaker@gmail.com,South Teresastad,Massachusetts,USA
C201,Victor,Wilson,Male,36,09-08-2024,FALSE,sotokristin@diaz.com,Martinezhaven,Arizona,USA
C202,Russell,Austin,Male,50,05-02-2022,TRUE,ewalls@hotmail.com,Port John,Rhode Island,USA
C203,Tracy,Bates,Male,19,20-09-2023,TRUE,cortezjason@garner-crawford.biz,Moniquefort,Georgia,USA
C204,Laura,Miller,Male,28,26-09-2021,TRUE,sarahprice@weaver.info,South Brycefort,Utah,USA
C205,Michael,Madden,Male,23,20-10-2022,FALSE,gina21@thornton.com,East William,Maine,USA
C206,Jake,Marshall,Male,77,17-11-2023,FALSE,michaelhayes@yahoo.com,Port Brandiside,Nevada,USA
C207,Richard,Mcguire,Male,66,16-11-2023,TRUE,nathanjimenez@bartlett.com,Katherinechester,West Virginia,USA
C208,Vincent,Martinez,Male,18,02-01-2024,FALSE,sonialang@ritter.org,East James,Illinois,USA
C209,Stacey,Johnson,Male,74,02-08-2024,TRUE,ericalopez@hodge.biz,South Nicholasberg,Delaware,USA
C210,William,Cunningham,Male,45,30-03-2022,FALSE,dsullivan@munoz-andrews.com,Boydview,Florida,USA
C211,Laura,Pacheco,Female,23,16-01-2022,FALSE,adamruiz@hotmail.com,Port Stevenborough,Alaska,USA
C212,Alexander,Henderson,Male,45,15-03-2022,FALSE,julie61@hotmail.com,Jenniferton,California,USA
C213,Scott,Mahoney,Female,36,31-03-2022,TRUE,andersonchristopher@nelson.info,New Anthony,Alabama,USA
C214,Jason,Franco,Male,34,24-01-2024,FALSE,james36@gmail.com,Vegafort,Oregon,USA
C215,Christine,Blackburn,Male,71,08-04-2023,FALSE,davidmoore@gmail.com,South Codymouth,South Dakota,USA
C216,Kendra,Pitts,Male,26,15-02-2024,TRUE,moorematthew@gmail.com,North Savannah,Wyoming,USA
C217,Jordan,Lewis,Male,36,09-10-2022,FALSE,jwebster@gmail.com,Aliciaville,New Hampshire,USA
C218,Jennifer,Strickland,Female,57,18-07-2021,TRUE,kjones@smith-mueller.com,East Brian,Montana,USA
C219,Kendra,Gomez,Female,61,17-07-2022,FALSE,karenoliver@norman.com,Dawnland,Washington,USA
C220,John,Greene,Male,80,10-10-2021,TRUE,daniel78@hotmail.com,Anthonytown,Kentucky,USA
C221,Holly,Osborne,Male,34,12-08-2020,FALSE,tanya05@mejia.net,New Danielview,Oregon,USA
C222,Kristen,Sandoval,Male,20,08-05-2021,TRUE,kevin92@yahoo.com,Lake Mary,Kansas,USA
C223,Paul,Chang,Male,24,11-01-2023,TRUE,brian97@smith.com,North Anthony,Iowa,USA
C224,Bobby,Houston,Male,28,11-02-2025,TRUE,gomezolivia@brown-mckinney.info,Xavierburgh,Indiana,USA
C225,Daniel,Church,Female,25,23-02-2023,TRUE,ashlee45@gmail.com,Robinsonborough,North Carolina,USA
C226,Levi,Mann,Female,25,02-11-2020,TRUE,shannonstevens@yahoo.com,Nguyenland,Maine,USA
C227,Deborah,Fuentes,Male,29,21-04-2023,TRUE,daltonnguyen@gmail.com,Brookstown,Delaware,USA
C228,Nancy,Anderson,Female,20,29-05-2025,TRUE,vandrade@hotmail.com,New Dylanland,North Carolina,USA
C229,Nicholas,Price,Female,52,08-09-2023,TRUE,nielsencrystal@price-parks.net,Jefferyhaven,South Carolina,USA
C230,John,Swanson,Female,69,18-06-2022,TRUE,hnorris@gmail.com,Johnburgh,Arizona,USA
C231,Katrina,Pace,Female,36,25-04-2025,FALSE,hawkinsjames@howard.biz,Lake Carl,Massachusetts,USA
C232,Elizabeth,Gordon,Female,50,26-09-2021,TRUE,qrose@yahoo.com,New Alexis,Virginia,USA
C233,Kimberly,Campbell,Female,19,09-05-2021,FALSE,kellyjessica@wilson.com,New Sharon,Ohio,USA
C234,Sarah,Porter,Female,28,22-12-2020,FALSE,ryan44@conrad.org,West Olivia,Virginia,USA
C235,Deborah,Schultz,Female,23,10-05-2025,TRUE,laradaniel@garcia.com,Elizabethhaven,Virginia,USA
C236,Daniel,Logan,Female,77,21-05-2025,TRUE,gaycharles@anderson-steele.org,South Alexanderchester,Iowa,USA
C237,Thomas,Taylor,Female,66,17-01-2021,FALSE,bsmith@ramsey.net,Gonzalezton,New Hampshire,USA
C238,Nancy,Winters,Female,18,15-01-2022,TRUE,michelle95@booth.com,Escobarview,Hawaii,USA
C239,Sharon,Manning,Female,53,26-07-2022,TRUE,cathyjuarez@hotmail.com,South Maria,Minnesota,USA
C240,Cassandra,Gonzales,Female,28,06-01-2024,TRUE,susan41@gmail.com,Samuelmouth,Washington,USA
C241,Michael,Mcintyre,Female,18,10-11-2022,FALSE,joshua02@herrera.com,Hurleyside,Mississippi,USA
C242,Kaitlyn,Li,Female,22,29-06-2023,TRUE,millerrobert@moon.com,New Thomas,Texas,USA
C243,Scott,Chambers,Female,54,10-08-2022,TRUE,jesse45@hernandez.com,Laurashire,Montana,USA
C244,William,Romero,Female,43,24-12-2021,FALSE,stevensroy@gmail.com,South Kurtchester,Ohio,USA
