customer_id,first_name,last_name,gender,age,signup_date,loyalty_program,email,city,state,country
60068258-02fd-4d53-ab1b-8e0d3f97c7fa,Madison,Cantrell,Female,19,2022-09-25,True,tim61@wilkerson-brown.com,Lorichester,Alabama,USA
6e28f8e7-2601-4c82-ac33-5354b2e8a153,Matthew,Jones,Other,39,2025-02-19,False,josephcamacho@yahoo.com,Mariaville,Kentucky,USA
e022cfa6-141f-4028-b0c6-3fde8ea7fee8,Margaret,Johnson,Other,65,2025-01-25,True,ndavis@hotmail.com,Aliciaview,Connecticut,USA
c95dd424-b85e-4471-b180-a8b7e7034459,Lindsey,Brooks,Female,28,2022-12-23,True,obenson@lopez.info,North Michael,Illinois,USA
e07b0235-79c1-49c1-be27-23d1014dbf06,Steven,Roberts,Female,20,2025-02-14,False,ctanner@yahoo.com,Laceyfort,New York,USA
157ae7c7-a97d-46bb-a568-3993272aed72,Bradley,Mcneil,Male,30,2022-06-27,False,criggs@gmail.com,Andrewville,Kentucky,USA
7ee78d60-ca2d-4bb4-91a4-5852371b69dd,Keith,Murphy,Female,37,2024-06-08,True,codyzuniga@ramirez.org,Angelastad,Wyoming,USA
39a86722-ded0-4fc3-8db9-e50f06d4db35,Teresa,Wright,Male,19,2024-09-12,True,markthompson@blake.com,Valdezburgh,Oklahoma,USA
f7f98f24-b709-4c7d-a65b-dce2f2293c2b,Erika,Thomas,Female,39,2024-07-30,False,porterandrew@mcdaniel-ayala.com,West Deborahview,New Hampshire,USA
a99f6870-20ad-4809-b8e9-4e1beb34994b,Brittney,Bowman,Male,67,2025-05-16,False,alexsweeney@yahoo.com,Suttonshire,Indiana,USA
d2a5ee3e-6809-44ba-8a7b-ff6885f8d232,Sandra,Wright,Female,59,2024-01-18,False,hcross@bailey-foster.net,Lopezview,Vermont,USA
5e2347d1-83b2-4fcb-9539-6d54cdda5a00,Ashley,Hall,Other,52,2024-01-16,False,simmonscrystal@mcguire.info,Port Kathleentown,West Virginia,USA
235151cc-2aad-4d2c-a228-4cce46ff396b,Teresa,Massey,Male,25,2024-07-21,False,brittany92@white.com,East Loriside,Iowa,USA
dae1ed76-47f2-4882-80e6-447bc955545e,David,Alexander,Male,55,2020-08-04,False,diane63@maldonado.com,West Stephen,Texas,USA
8e6e3ae2-4df1-46e9-b9a1-946e34a68c47,Patricia,Sharp,Male,24,2023-09-13,False,qtucker@gmail.com,Hansenburgh,Nebraska,USA
2f7e9e6b-6678-4b15-9d65-e4e9a3790bd2,Melissa,Luna,Female,64,2024-10-31,False,stephanie37@yahoo.com,Smithborough,West Virginia,USA
1ad646e8-4f5e-44dd-bace-cd0b0d3c5e99,Maria,Beck,Female,56,2021-12-16,True,perezmelanie@peck-pierce.com,South Jamestown,Arizona,USA
b0259eed-2bac-4c8b-bb5d-d72278f6fa90,Stacy,Stevens,Female,54,2024-04-11,True,jamesjohnson@garcia.biz,Woodstown,Alabama,USA
a104632a-bcab-400b-9768-bc396cbdbfdd,Ana,Barker,Female,20,2023-09-02,False,matthewrowe@yahoo.com,East Christopherfort,Connecticut,USA
f487471b-2de9-4a1d-b513-09f816a9dd9a,Elizabeth,Welch,Male,51,2022-03-28,True,barbara23@gomez.com,Cookchester,New York,USA
de21548d-1a23-44dc-afdf-36f44898549d,Steven,Thornton,Female,45,2021-03-24,True,robertcollier@ramos.com,Lake Shawnton,Maryland,USA
3e23bb7a-0410-448a-a35b-d828af664005,Jamie,Miller,Other,39,2025-04-15,False,joannsnyder@gmail.com,Port Williamfort,Iowa,USA
f33f6a8d-31f8-4152-a0d1-7aa2b3b2e546,Juan,Watson,Other,25,2022-02-27,False,williamsmelissa@yahoo.com,East Cynthia,California,USA
78a4fd1c-a4e2-482a-9127-3bca687e5b40,Sandra,Barron,Other,37,2021-12-25,False,victoriawallace@hotmail.com,Lake Diana,Pennsylvania,USA
ab87ee4c-7b8d-4de9-bd02-a7cedbedc315,Gina,Hines,Female,43,2023-11-22,False,willie39@king.com,Mcdonaldburgh,Kansas,USA
83db467e-83e5-49a2-b4f8-80cf1f6ba20c,Benjamin,Conley,Other,26,2023-07-27,True,laura23@cardenas-bryant.com,Deannashire,Illinois,USA
5322619a-2b37-43fc-aed1-b8ef8042e68e,Danielle,Acosta,Female,60,2024-05-30,False,uhampton@howard-moore.com,Jackbury,Massachusetts,USA
1e3af507-be72-4d44-8421-0884ef7efcb9,Hailey,Soto,Other,65,2021-11-12,True,cochranrandy@johnson.net,North Alexander,South Carolina,USA
2a0a5139-4f5b-4fa6-8c8e-2bf8719a65b5,Ashlee,Hawkins,Other,54,2021-07-22,False,bhall@gmail.com,Saratown,Mississippi,USA
8216cf70-b0fe-4b25-a8cb-4dc2c8bc5196,Jeffery,Durham,Female,53,2021-11-02,True,robertsscott@hotmail.com,North Catherineton,North Dakota,USA
f59fde5e-d415-4083-89f7-ba8f9ce5f1fb,Victor,Mcgrath,Female,36,2023-07-11,True,samantha22@hunt.info,Ballstad,Florida,USA
